1738664078.6053002,20,0,0
1738664078.7979302,20,0,0
1738664078.9122398,20,0,0
1738664079.0923471,20,0,0
1738664079.1543093,20,0,0
1738664080.3921878,20,1,5
1738664080.7861075,20,1,5
1738664080.9209843,20,1,5
1738664080.99712,20,1,5
1738664082.228798,20,2,10
1738664082.578268,20,2,10
1738664082.678142,20,2,10
1738664082.7327309,20,2,10
1738664083.851941,20,3,15
1738664084.2951257,20,3,15
1738664084.407861,20,3,15
1738664084.466545,20,3,15
1738664086.6241407,20,4,20
1738664087.1008427,20,4,20
1738664087.213852,20,4,20
1738664087.278837,20,4,20
1738664088.451772,20,5,25
1738664088.9811058,20,5,25
1738664089.0962088,20,5,25
1738664089.1599934,20,5,25
1738664090.2863889,20,6,30
1738664090.8882987,20,6,30
1738664091.0117488,20,6,30
1738664091.0786786,20,6,30
1738664092.248943,20,7,35
1738664093.2084308,20,7,35
1738664093.4170463,20,7,35
1738664093.5191324,20,7,35
1738664094.6892004,20,8,40
1738664095.808197,20,8,40
1738664095.9500127,20,8,40
1738664096.0244732,20,8,40
1738664097.5738697,20,9,45
1738664098.4473855,20,9,45
1738664098.606353,20,9,45
1738664098.6883974,20,9,45
1738664099.8418212,20,10,50
1738664100.959769,20,10,50
1738664101.1407802,20,10,50
1738664101.236268,20,10,50
1738664102.407062,20,11,55
1738664103.7646322,20,11,55
1738664103.9651053,20,11,55
1738664104.0637445,20,11,55
1738664105.259854,20,12,60
1738664106.6379945,20,12,60
1738664106.9425483,20,12,60
1738664107.0897427,20,12,60
1738664108.3542008,20,13,65
1738664110.636015,20,13,65
1738664111.1158552,20,13,65
1738664111.2792187,20,13,65
1738664112.4808521,20,14,70
1738664112.8652813,20,14,70
1738664113.097357,20,13,65
1738664114.1799257,20,12,60
1738664114.304777,20,12,60
1738664114.527427,20,12,60
1738664114.6415815,20,12,60
1738664115.9501863,20,13,65
1738664117.37621,20,13,65
1738664117.6299329,20,13,65
1738664117.7488863,20,13,65
1738664118.9881265,20,14,70
1738664120.431478,20,14,70
1738664120.687773,20,14,70
1738664120.809551,20,14,70
1738664121.996142,20,15,75
1738664123.8976643,20,15,75
1738664124.272537,20,15,75
1738664124.5389752,20,15,75
1738664125.8298059,20,16,80
1738664128.7940655,20,16,80
1738664129.1374824,20,16,80
1738664129.2691681,20,16,80
1738664130.4712522,20,17,85
1738664132.274173,20,17,85
1738664132.551741,20,17,85
1738664132.687818,20,17,85
1738664134.0060647,20,18,90
1738664134.3839254,20,18,90
1738664134.6675909,20,17,85
1738664134.9519727,20,16,80
1738664135.2335126,20,15,75
1738664136.4219837,20,14,70
1738664136.8197207,20,13,65
1738664136.9782684,20,13,65
1738664137.198006,20,13,65
1738664137.5771682,20,13,65
1738664137.839704,20,12,60
1738664138.0996003,20,11,55
1738664138.362373,20,10,50
1738664138.6222622,20,9,45
1738664138.8827896,20,8,40
1738664139.210161,20,7,35
1738664139.5636497,20,6,30
1738664141.8199568,20,6,30
1738664142.9756532,20,6,30
1738664143.30034,20,6,30
1738664143.5954366,20,6,30
1738664144.8216114,20,5,25
1738664146.1229224,20,5,25
1738664146.8618774,20,4,20
1738664147.2475886,20,4,20
1738664147.8968496,20,4,20
1738664148.0782652,20,4,20
1738664150.026373,20,4,20
1738664150.632156,20,4,20
1738664150.8474998,20,4,20
1738664152.683876,20,4,20
1738664153.2347095,20,4,20
1738664153.4390512,20,4,20
1738664153.6978142,20,4,20
1738664154.059236,20,3,15
1738664155.5808628,20,3,15
1738664156.0847192,20,3,15
1738664156.2700822,20,3,15
1738664158.2926097,20,3,15
1738664159.0260937,20,3,15
1738664159.2929215,20,3,15
1738664161.7213266,20,3,15
1738664162.4817927,20,3,15
1738664162.743316,20,3,15
1738664164.798584,20,3,15
1738664165.2994215,20,3,15
1738664165.5025666,20,3,15
1738664167.259954,20,3,15
1738664167.695267,20,3,15
1738664167.8560326,20,3,15
1738664168.064568,20,3,15
1738664168.3007252,20,2,10
1738664169.527131,20,2,10
1738664169.705513,20,1,5
1738664169.931666,20,1,5
1738664170.219698,20,1,5
1738664170.3749883,20,1,5
1738664171.8288686,20,1,5
1738664172.1425328,20,1,5
1738664172.3037002,20,1,5
1738664173.7061064,20,1,5
1738664173.991985,20,1,5
1738664174.147728,20,1,5
1738664175.6519804,20,1,5
1738664176.1158602,20,1,5
1738664176.3206813,20,1,5
1738664176.7445838,20,1,5
1738664177.0671887,20,0,0
1738664178.2131646,20,0,0
1738664178.6551905,20,0,0
1738664178.9893503,20,0,0
1738664183.3232477,20,0,0
1738664183.5106962,20,0,0
1738664184.692739,20,1,5
1738664185.0475514,20,1,5
1738664186.7767062,20,1,5
1738664187.038707,20,1,5
1738664188.2652068,20,2,10
1738664188.7666967,20,2,10
1738664190.5262074,20,2,10
1738664190.7844853,20,2,10
1738664192.112961,20,3,15
1738664192.8051238,20,3,15
1738664195.8029315,20,3,15
1738664196.1466634,20,3,15
1738664197.4911377,20,4,20
1738664198.5804129,20,4,20
1738664202.2009482,20,4,20
1738664203.6831517,20,4,20
1738664205.0162845,20,5,25
1738664205.511898,20,5,25
1738664205.8530262,20,4,20
1738664206.2602162,20,3,15
1738664206.7028441,20,2,10
1738664206.8670778,20,2,10
1738664209.4540272,20,2,10
1738664210.088949,20,2,10
1738664211.4222775,20,3,15
1738664212.0955997,20,3,15
1738664214.3964145,20,3,15
1738664214.705826,20,3,15
1738664215.9417114,20,4,20
1738664216.87592,20,4,20
1738664219.378216,20,4,20
1738664219.7450552,20,4,20
1738664221.0739825,20,5,25
1738664222.4143686,20,5,25
1738664225.2012756,20,5,25
1738664225.6067853,20,5,25
1738664228.3412037,20,6,30
1738664229.3150394,20,6,30
1738664233.4861596,20,6,30
1738664233.7809427,20,6,30
1738664235.0462108,20,7,35
1738664235.3681204,20,7,35
1738664235.7215805,20,6,30
1738664236.0760279,20,5,25
1738664236.4698405,20,4,20
1738664236.8508189,20,3,15
1738664237.6699965,20,2,10
1738664238.0458858,20,2,10
1738664240.2715173,20,2,10
1738664240.517957,20,2,10
1738664241.9349215,20,3,15
1738664243.308691,20,3,15
1738664245.5945125,20,3,15
1738664246.0373735,20,3,15
1738664247.3977072,20,4,20
1738664248.385289,20,4,20
1738664250.979039,20,4,20
1738664251.4611921,20,4,20
1738664252.742013,20,5,25
1738664253.4742668,20,5,25
1738664256.0683608,20,5,25
1738664256.3429844,20,5,25
1738664257.5905867,20,6,30
1738664258.5138779,20,6,30
1738664261.2614367,20,6,30
1738664261.5947092,20,6,30
1738664264.0036454,20,7,35
1738664265.6375394,20,7,35
1738664269.447903,20,7,35
1738664269.8502846,20,7,35
1738664271.3010104,20,8,40
1738664271.898768,20,8,40
1738664272.5524871,20,7,35
1738664273.2138453,20,6,30
1738664274.199297,20,5,25
1738664274.842855,20,4,20
1738664275.560606,20,3,15
1738664276.346729,20,2,10
1738664276.627512,20,2,10
1738664278.3152401,20,2,10
1738664278.649053,20,2,10
1738664280.048695,20,3,15
1738664280.7230747,20,3,15
1738664285.3347726,20,3,15
1738664285.603997,20,3,15
1738664287.0788405,20,4,20
1738664287.9487245,20,4,20
1738664289.8831704,20,4,20
1738664290.2643163,20,4,20
1738664293.4602284,20,5,25
1738664295.063334,20,5,25
1738664298.0615997,20,5,25
1738664298.5392628,20,5,25
1738664299.9612236,20,6,30
1738664300.4068427,20,6,30
1738664300.8886113,20,5,25
1738664301.3255937,20,4,20
1738664301.7665842,20,3,15
1738664302.3349795,20,2,10
1738664302.764542,20,2,10
1738664306.5860374,20,2,10
1738664306.9724545,20,2,10
1738664308.3114147,20,3,15
1738664309.95186,20,3,15
1738664312.1819277,20,3,15
1738664313.272953,20,3,15
1738664316.3410826,20,3,15
1738664316.6526418,20,3,15
1738664318.0442085,20,4,20
1738664319.1073875,20,4,20
1738664323.4224722,20,4,20
1738664323.861037,20,4,20
1738664325.989064,20,5,25
1738664327.1373096,20,5,25
1738664331.2110612,20,5,25
1738664331.5440876,20,5,25
1738664332.866393,20,6,30
1738664333.247999,20,6,30
1738664333.6748154,20,5,25
1738664334.0805376,20,4,20
1738664334.5201435,20,3,15
1738664335.0619237,20,2,10
1738664335.50739,20,2,10
1738664339.2916436,20,2,10
1738664339.8136535,20,2,10
1738664342.3528574,20,3,15
1738664343.7966506,20,3,15
1738664346.7280557,20,3,15
1738664347.2291698,20,3,15
1738664348.648189,20,4,20
1738664349.7613533,20,4,20
1738664352.6597853,20,4,20
1738664352.9582136,20,4,20
1738664354.2384553,20,5,25
1738664355.0622926,20,5,25
1738664359.1852884,20,5,25
1738664359.5340185,20,5,25
1738664360.8797376,20,6,30
1738664361.9041207,20,6,30
1738664366.6411192,20,6,30
1738664367.1605046,20,6,30
1738664368.6765475,20,7,35
1738664369.340097,20,7,35
1738664370.1516073,20,6,30
1738664371.1532154,20,5,25
1738664372.1989994,20,4,20
1738664373.232251,20,3,15
1738664373.787859,20,3,15
1738664378.4609241,20,3,15
1738664378.9320064,20,3,15
1738664380.5778337,20,4,20
1738664381.387428,20,4,20
1738664384.914921,20,4,20
1738664385.2236605,20,4,20
1738664386.5075994,20,5,25
1738664387.3546076,20,5,25
1738664391.2863913,20,5,25
1738664391.8202078,20,5,25
1738664393.3539033,20,6,30
1738664395.3124726,20,6,30
1738664400.5084174,20,6,30
1738664401.0124326,20,6,30
1738664402.5614614,20,7,35
1738664403.2354386,20,7,35
1738664404.2543375,20,6,30
1738664405.0676858,20,5,25
1738664406.255003,20,4,20
1738664407.1822357,20,3,15
1738664408.2058325,20,2,10
1738664408.805912,20,2,10
1738664413.068462,20,2,10
1738664414.6605382,20,2,10
1738664415.9497492,20,3,15
1738664416.6536558,20,3,15
1738664420.5726974,20,3,15
1738664420.8912942,20,3,15
1738664424.0321643,20,4,20
1738664425.4174783,20,4,20
1738664431.447177,20,4,20
1738664431.9699616,20,4,20
1738664433.720808,20,5,25
1738664434.475195,20,5,25
1738664435.3285325,20,4,20
1738664436.180733,20,3,15
1738664437.4026382,20,2,10
1738664438.0128489,20,2,10
1738664442.5452836,20,2,10
1738664443.121402,20,2,10
1738664444.4470832,20,3,15
1738664445.3849807,20,3,15
1738664448.742102,20,3,15
1738664449.0824814,20,3,15
1738664450.3829477,20,4,20
1738664451.2008083,20,4,20
1738664455.1861567,20,4,20
1738664455.6818552,20,4,20
1738664457.266263,20,5,25
1738664458.773332,20,5,25
1738664462.2579284,20,5,25
1738664463.1246953,20,5,25
1738664464.0981457,20,4,20
1738664464.9654584,20,3,15
1738664465.8062017,20,2,10
1738664466.967332,20,1,5
1738664467.6332054,20,1,5
1738664474.985378,20,1,5
1738664475.3905942,20,1,5
1738664476.9309275,20,2,10
1738664477.6779585,20,2,10
1738664482.0811894,20,2,10
1738664482.4664927,20,2,10
1738664484.000461,20,3,15
1738664484.764578,20,3,15
1738664490.9906425,20,3,15
1738664491.5745003,20,3,15
1738664494.2353156,20,4,20
1738664494.9147294,20,4,20
1738664495.849698,20,3,15
1738664497.09153,20,2,10
1738664498.3641686,20,1,5
1738664499.0324237,20,1,5
1738664504.640506,20,1,5
1738664505.3551347,20,1,5
1738664506.9557157,20,2,10
1738664507.689996,20,2,10
1738664511.8210258,20,2,10
1738664512.2076695,20,2,10
1738664513.5719929,20,3,15
1738664514.3505945,20,3,15
1738664518.2738173,20,3,15
1738664518.9675539,20,3,15
1738664520.6338298,20,4,20
1738664522.6157284,20,4,20
1738664529.0378308,20,4,20
1738664529.6754208,20,4,20
1738664531.3351524,20,5,25
1738664532.1447005,20,5,25
1738664533.147259,20,4,20
1738664534.2820706,20,3,15
1738664535.4654016,20,2,10
1738664536.6821966,20,2,10
1738664541.0862195,20,2,10
1738664541.546767,20,2,10
1738664542.8804526,20,3,15
1738664543.6738954,20,3,15
1738664547.8121648,20,3,15
1738664548.347231,20,3,15
1738664549.7117298,20,4,20
1738664550.6964002,20,4,20
1738664556.9206042,20,4,20
1738664557.5727446,20,4,20
1738664559.2421455,20,5,25
1738664560.0212414,20,5,25
1738664561.5515258,20,4,20
1738664562.7648234,20,3,15
1738664563.791477,20,2,10
1738664564.906824,20,1,5
1738664565.6221392,20,1,5
1738664569.6199598,20,1,5
1738664570.4862902,20,1,5
1738664572.0566657,20,2,10
1738664573.1599977,20,2,10
1738664576.9367993,20,2,10
1738664577.3714573,20,2,10
1738664578.7833385,20,3,15
1738664579.5879269,20,3,15
1738664584.3406794,20,3,15
1738664584.786056,20,3,15
1738664586.208227,20,4,20
1738664587.5037591,20,4,20
1738664593.3812842,20,4,20
1738664594.295142,20,4,20
1738664596.2236602,20,5,25
1738664598.1902373,20,5,25
1738664599.2847428,20,4,20
1738664600.3507757,20,3,15
1738664601.7870033,20,2,10
1738664602.5302236,20,2,10
1738664609.0818598,20,2,10
1738664609.7274802,20,2,10
1738664611.3692644,20,3,15
1738664613.3723354,20,3,15
1738664618.989159,20,3,15
1738664619.6322389,20,3,15
1738664621.035937,20,4,20
1738664621.540718,20,4,20
1738664622.1947865,20,3,15
1738664622.801726,20,2,10
1738664623.2806823,20,2,10
